customer_id,recency_days,frequency,monetary_total,monetary_avg,avg_basket_size,avg_items_per_order,unique_products,preferred_dow,preferred_hour,tenure_days,purchase_velocity,predicted_purchases_90d,prob_alive,clv_90d,segment,segment_label,churned,churn_proba,treatment,converted
14807,391,2,519.29,12.982249999999999,6.175,123.5,37,6,11,259,259.0,0.182923604594474,0.6143505291661587,6.5695478098722155,2,Lost / Dormant,0,0.0,1,0
14808,40,8,2741.17,11.664553191489363,9.136170212765958,268.375,176,0,12,132,18.571428571428573,1.9753381683920972,0.9487488996512805,160.92150519453972,3,Loyal Customers,0,0.0,1,0
14810,41,13,2537.02,7.806215384615385,3.836923076923077,95.92307692307692,125,6,11,388,31.833333333333332,2.2065396540386146,0.976649617295545,87.27733283724295,3,Loyal Customers,0,0.0,0,0
14813,370,4,1090.87,6.163107344632768,2.6779661016949152,118.5,110,3,11,241,80.0,0.26788645863464383,0.6101190946548041,16.9503697542061,2,Lost / Dormant,0,0.1111111119389534,0,0
14815,37,2,778.5,14.68867924528302,14.037735849056604,372.0,53,0,11,31,31.0,1.0757551488739703,0.8450135463927416,50.839554742329824,0,At Risk,0,0.0,0,0
14817,200,7,3959.86,17.216782608695652,10.704347826086957,351.7142857142857,142,0,12,427,70.66666666666667,0.776856996696684,0.8461554307965092,87.10558154919983,0,At Risk,0,0.0,0,0
14818,74,6,1170.41,10.938411214953272,5.102803738317757,91.0,87,1,12,573,114.2,0.746153245426726,0.9630339747449215,31.476051111680306,0,At Risk,0,0.0,0,0
14819,64,4,470.16,8.24842105263158,3.0350877192982457,43.25,52,0,17,653,217.33333333333334,0.4684948777087468,0.9547631541294322,13.862055844139043,0,At Risk,0,0.0,1,0
14820,21,9,1274.76,19.918125,11.3125,80.44444444444444,51,6,13,656,81.5,1.07160260743598,0.9842575513947567,30.799980044047768,0,At Risk,0,0.0,0,0
14821,367,7,1286.45,17.867361111111112,6.736111111111111,69.28571428571429,65,0,13,309,51.166666666666664,0.3485402651120621,0.5518762307801229,20.70142222252489,2,Lost / Dormant,0,0.5,1,0
14823,180,3,321.43,4.591857142857143,1.2571428571428571,29.333333333333332,56,6,14,14,6.5,0.36421964327211553,0.491024196904998,8.835242042673576,2,Lost / Dormant,1,0.8666666746139526,0,0
14824,10,10,4022.9100000000003,25.461455696202535,12.367088607594937,195.4,84,4,13,627,69.11111111111111,1.251843230719758,0.9874842127590727,88.4348611316965,3,Loyal Customers,0,0.0,0,0
14825,4,24,4925.08,15.887354838709678,9.187096774193549,118.66666666666667,187,1,14,608,26.043478260869566,3.0442494418213,0.995169700295826,121.3940984205185,3,Loyal Customers,0,0.0,0,0
14826,582,2,385.2,38.519999999999996,15.2,76.0,10,4,9,113,113.0,0.07730802795002958,0.27534247774725507,3.3528092301126353,2,Lost / Dormant,1,1.0,1,0
14828,197,13,9839.460000000001,97.42039603960397,96.21782178217822,747.5384615384615,72,3,9,535,44.166666666666664,1.1072518117093604,0.7659430495756936,166.01387868331423,3,Loyal Customers,0,0.0,1,0
14829,29,7,1692.84,15.389454545454544,10.427272727272728,163.85714285714286,77,2,13,407,67.5,1.0447305934755384,0.9724397817502107,55.77216431596409,0,At Risk,0,0.0,1,0
14831,680,3,1676.57,20.445975609756097,10.792682926829269,295.0,67,3,14,57,28.5,0.03594805968022046,0.13470017599357131,6.082912909304941,2,Lost / Dormant,1,1.0,0,0
14834,18,7,2206.16,25.35816091954023,10.022988505747126,124.57142857142857,55,3,10,389,64.16666666666667,1.2817757825282878,0.979150628967171,72.66817554938795,0,At Risk,0,0.0,0,0
14835,529,2,297.0,148.5,90.0,90.0,1,1,10,88,88.0,0.08260804643738957,0.2657667632101588,2.13499983049737,2,Lost / Dormant,1,1.0,1,0
14836,10,3,102.44999999999999,17.075,7.5,15.0,5,2,13,20,10.0,2.120348604546742,0.9377597267094914,7.963486993361491,0,At Risk,0,0.0,0,0
14837,90,9,3460.32,16.556555023923444,14.497607655502392,336.6666666666667,171,6,10,595,73.875,1.0390224099076857,0.9628260000907811,81.44515702933444,3,Loyal Customers,0,0.0,1,0
14838,423,2,773.6700000000001,10.896760563380283,5.098591549295775,181.0,69,1,15,313,313.0,0.1688092128670645,0.6317958954408746,22.272184335825923,2,Lost / Dormant,0,0.0,0,0
14839,418,3,915.28,12.368648648648648,12.527027027027026,309.0,61,0,16,285,142.5,0.23668843458421157,0.6093719742577868,11.704447064535593,2,Lost / Dormant,0,0.0,0,0
14840,268,2,362.71,16.48681818181818,8.136363636363637,89.5,20,4,15,271,271.0,0.25111051905308424,0.7213753488755995,3.7078540971214973,0,At Risk,0,0.0,0,0
14841,53,14,7163.0,23.876666666666665,13.88,297.42857142857144,196,1,15,683,52.15384615384615,1.513744583704193,0.9807620768618014,150.27902164512207,3,Loyal Customers,0,0.0,0,0
14842,44,4,2824.69,19.480620689655172,8.041379310344828,291.5,128,2,8,264,87.66666666666667,0.9217531444991095,0.9484470875365149,152.7028519365352,0,At Risk,0,0.0,1,0
14844,64,10,6702.43,24.19649819494585,15.772563176895307,436.9,158,0,13,542,60.0,1.0385784902968642,0.9698113807146095,161.78252202623594,3,Loyal Customers,0,0.0,0,0
14847,149,3,1348.95,21.75725806451613,8.596774193548388,177.66666666666666,56,3,9,415,207.5,0.41898436249256776,0.8933398392704633,43.584724009089115,0,At Risk,0,0.0,0,1
14849,22,43,15763.45,20.878741721854304,15.928476821192053,279.6744186046512,279,3,12,676,15.880952380952381,2.599487851862147,0.9915682530274289,354.10883059680094,1,Champions,0,0.0,0,0
14850,312,7,1794.01,8.92542288557214,7.0049751243781095,201.14285714285714,129,6,12,256,42.5,0.3878144891637613,0.6472115332219928,33.88297425529015,2,Lost / Dormant,0,0.1111111119389534,0,0
14851,23,3,829.4100000000001,19.747857142857146,15.023809523809524,210.33333333333334,38,0,14,607,303.0,0.4048288713879658,0.947595923690074,20.861943690285923,0,At Risk,0,0.0,1,0
14852,58,18,6147.18,19.829612903225808,14.1,242.83333333333334,152,4,13,585,34.11764705882353,1.4588578092979696,0.9758551719986863,148.79832595276375,3,Loyal Customers,0,0.0,1,0
14853,24,5,1376.87,44.41516129032258,11.129032258064516,69.0,26,1,9,581,145.0,0.6741756156908303,0.9710601002815568,32.07190125100065,0,At Risk,0,0.0,1,0
14854,78,11,4322.86,20.106325581395346,13.948837209302326,272.6363636363636,170,3,12,608,60.4,1.261504484175413,0.9682884409436873,99.84005171301229,3,Loyal Customers,0,0.0,1,0
14855,119,7,6520.3,31.499033816425122,16.956521739130434,501.42857142857144,168,3,13,491,81.66666666666667,0.6459123737740099,0.9368566511481043,155.78333364621426,3,Loyal Customers,0,0.0,0,0
14856,36,3,1311.3799999999999,19.869393939393937,10.818181818181818,238.0,65,4,9,20,10.0,1.1384786965976676,0.8386674728596965,72.10965886928076,0,At Risk,0,0.0,1,0
14857,60,7,3651.85,17.22570754716981,9.81132075471698,297.14285714285717,169,3,9,574,95.5,0.6421501004295788,0.9624461378233377,88.98643893567078,0,At Risk,0,0.0,0,0
14859,13,5,1705.64,25.843030303030304,13.454545454545455,177.6,51,1,13,542,135.0,0.5907205397145263,0.965485359132876,52.89090434526324,0,At Risk,0,0.0,0,0
14861,52,10,1380.73,16.055,12.511627906976743,107.6,62,1,13,679,75.11111111111111,0.99614866518322,0.9777674678699737,28.782059699947645,0,At Risk,0,0.0,1,0
14862,26,2,841.1999999999999,17.525,16.083333333333332,386.0,47,0,10,122,122.0,0.772552117093104,0.8842340654161901,83.96339458528804,0,At Risk,0,0.0,0,1
14865,7,4,129.72,14.413333333333334,33.333333333333336,75.0,4,3,18,731,243.0,0.4633203311621933,0.9670158738620173,3.3490939276417735,0,At Risk,0,0.0,1,0
14866,11,17,20803.72,154.10162962962963,68.37777777777778,543.0,38,1,14,433,26.5625,2.499711767780143,0.9905657872947365,642.1026652079671,1,Champions,0,0.0,0,0
14867,186,16,2952.06,21.547883211678833,7.2700729927007295,62.25,67,1,16,548,36.2,1.235400282030272,0.7461603689809437,47.79445562504081,0,At Risk,0,0.0,1,0
14868,3,12,4184.01,19.829431279620856,10.568720379146919,185.83333333333334,132,4,14,416,37.45454545454545,1.7665936654550172,0.9883970293755158,138.29866907211402,3,Loyal Customers,0,0.0,1,1
14869,9,6,2804.24,11.216959999999998,8.552,356.3333333333333,187,6,15,715,142.6,0.6896235288179476,0.9794493651470855,66.23623476870378,0,At Risk,0,0.0,1,1
14870,262,6,1838.95,28.29153846153846,7.430769230769231,80.5,43,0,11,422,84.2,0.5099471130543275,0.8146373643793676,38.041081058365776,0,At Risk,0,0.0,1,0
14871,3,9,1258.97,6.263532338308458,2.2587064676616917,50.44444444444444,123,1,13,735,91.375,0.9976606893798945,0.9874063423878527,27.5585760574086,0,At Risk,0,0.0,1,1
14872,484,3,816.6,18.990697674418605,15.395348837209303,220.66666666666666,34,1,14,149,74.5,0.13733466556349758,0.3227656437125304,7.09441500111397,2,Lost / Dormant,1,1.0,0,0
14873,210,2,854.13,17.43122448979592,6.346938775510204,155.5,48,4,13,423,423.0,0.24675242580981782,0.8112864460469352,25.964975796517933,0,At Risk,0,0.0,1,0
14875,108,3,2862.4,32.16179775280899,14.96629213483146,444.0,88,2,10,334,167.0,0.5182208847724978,0.9034623546667844,75.41139454562506,0,At Risk,0,0.0,0,0
14876,521,2,256.7,19.746153846153845,12.461538461538462,81.0,12,3,13,40,40.0,0.05891617222911079,0.17497516504649357,0.7561955744760482,2,Lost / Dormant,1,1.0,1,0
14877,418,2,437.0,6.621212121212121,2.590909090909091,85.5,57,6,13,224,224.0,0.16774352181489016,0.5581830658229926,8.03894543967795,2,Lost / Dormant,0,0.0,1,0
14878,13,25,4105.24,10.88923076923077,6.450928381962865,97.28,159,6,11,644,26.291666666666668,2.5125023006290155,0.9929974611769324,90.34106586212184,3,Loyal Customers,0,0.0,1,0
14880,77,3,706.19,15.025319148936171,7.9361702127659575,124.33333333333333,45,4,13,211,105.5,0.7170285603040281,0.9031984637947214,41.58851090498442,0,At Risk,0,0.0,0,0
14882,27,14,3628.15,53.35514705882353,24.11764705882353,117.14285714285714,32,6,10,592,45.23076923076923,1.5245306654531414,0.9859450019540658,94.32357987569803,3,Loyal Customers,0,0.0,0,0
14883,19,6,761.59,14.369622641509434,14.90566037735849,131.66666666666666,39,3,9,193,38.0,1.4956276713064824,0.9667120851103478,34.009959172821596,0,At Risk,0,0.0,1,0
14885,132,3,1598.12,51.552258064516124,42.193548387096776,436.0,24,6,12,334,166.5,0.48889923531402774,0.8894325750672994,65.92308881931515,0,At Risk,0,0.0,0,0
14890,254,3,817.25,14.337719298245615,11.157894736842104,212.0,55,3,9,406,203.0,0.3414758788296582,0.8305973140972128,17.735437494678738,0,At Risk,0,0.0,0,0
14891,148,4,1106.73,17.56714285714286,12.507936507936508,197.0,55,6,12,288,95.33333333333333,0.6526112078617693,0.8771333503360393,39.26084032602091,0,At Risk,0,0.0,0,0
14893,10,3,1809.6100000000001,17.07179245283019,9.877358490566039,349.0,98,0,10,608,304.0,0.4134797975168618,0.950858825489412,50.902597502786136,0,At Risk,0,0.0,1,0
14894,85,3,1492.81,32.45239130434783,13.108695652173912,201.0,39,2,13,652,325.5,0.3482603850610864,0.9329376499863333,41.33831484848379,0,At Risk,0,0.0,1,1
14895,8,38,25119.54,27.910600000000002,11.904444444444444,281.94736842105266,441,4,15,721,19.135135135135137,2.6179898090254454,0.994668833085364,521.6782371950227,1,Champions,0,0.0,0,1
14896,205,8,2092.42,7.290662020905923,3.8919860627177703,139.625,150,6,12,528,75.0,0.7894331686717208,0.867984039725892,39.893979995983756,0,At Risk,0,0.0,0,0
14897,8,8,3140.54,24.728661417322833,9.149606299212598,145.25,94,1,9,716,101.85714285714286,0.905612188645646,0.9850883959444902,72.42342286264352,0,At Risk,0,0.0,0,0
14898,23,14,3507.81,11.538848684210526,7.391447368421052,160.5,185,3,14,712,54.30769230769231,1.5278336045094867,0.9887208451155397,73.91326360754606,3,Loyal Customers,0,0.0,1,0
14901,11,12,2289.65,13.710479041916168,6.3053892215568865,87.75,103,3,11,487,43.81818181818182,1.833432222940753,0.9887355486076578,69.60642793343548,3,Loyal Customers,0,0.0,1,1
14902,26,3,1035.6200000000001,17.552881355932204,12.135593220338983,238.66666666666666,51,4,10,527,263.5,0.4511978243082953,0.9463383474309716,28.846765906108313,0,At Risk,0,0.0,0,0
14903,21,5,2810.63,7.917267605633803,4.326760563380281,307.2,227,6,12,257,64.0,1.2377160432663605,0.9672158802646584,139.22999994388266,3,Loyal Customers,0,0.0,0,0
14904,2,4,1640.64,11.393333333333334,17.70138888888889,637.25,127,2,12,425,141.33333333333334,0.7319619176054616,0.9675704188071831,61.20593112827405,0,At Risk,0,0.0,0,0
14905,158,8,1971.39,25.27423076923077,12.935897435897436,126.125,45,0,14,578,82.28571428571429,0.8375563957925205,0.924174195320041,40.5256127400484,0,At Risk,0,0.0,1,0
14907,3,16,6165.79,20.830371621621623,9.516891891891891,176.0625,153,1,10,599,39.53333333333333,1.5683002201166243,0.9905795620528891,164.596934416797,3,Loyal Customers,0,0.0,1,0
14908,74,2,381.9,27.27857142857143,13.0,91.0,14,0,12,388,388.0,0.34504980771734833,0.8754139551324299,19.78190952444868,0,At Risk,0,0.0,0,0
14909,437,3,1404.68,17.558500000000002,11.1,296.0,61,0,14,226,112.5,0.208570639806103,0.5099583337550442,21.861401319407705,2,Lost / Dormant,0,0.1111111119389534,0,0
14910,3,4,434.35,14.478333333333333,7.933333333333334,59.5,25,6,11,51,17.0,2.397002530177252,0.9656152704100636,36.41434595772131,0,At Risk,0,0.0,0,0
14911,1,378,284577.97000000003,25.352157683741652,13.360089086859688,396.73809523809524,2548,3,14,737,1.5649867374005304,26.59629578269824,0.9992924262308932,5944.950059877226,1,Champions,0,0.0,1,0
14912,17,6,1889.25,29.988095238095237,28.873015873015873,303.1666666666667,44,2,9,665,132.6,0.6099453394500631,0.9731552436635413,55.786493621273465,0,At Risk,0,0.0,0,0
14913,36,8,4073.13,16.490404858299595,16.012145748987855,494.375,176,4,14,449,63.714285714285715,1.2588527789287067,0.9767254162853342,121.2346287044946,3,Loyal Customers,0,0.0,1,0
14915,91,11,1811.25,20.125,7.855555555555555,64.27272727272727,65,0,14,645,64.2,1.0797130848563932,0.9646552671099188,38.16899505267383,0,At Risk,0,0.0,1,0
14916,71,8,3042.95,22.708582089552237,18.02238805970149,301.875,113,2,10,546,77.57142857142857,1.0203472923353605,0.967433245263079,67.37785470108787,0,At Risk,0,0.0,0,0
14918,116,9,5955.81,42.23978723404256,18.092198581560282,283.44444444444446,79,3,11,495,61.625,1.0018706084914804,0.9407633919304121,143.6626820257611,0,At Risk,0,0.0,0,0
14920,213,3,1607.17,16.568762886597938,9.1340206185567,295.3333333333333,90,2,10,352,176.0,0.26542323393874495,0.792969295784062,52.00654098784119,0,At Risk,0,0.0,0,0
14921,30,2,1316.07,16.872692307692308,12.217948717948717,476.5,78,6,12,171,171.0,0.6414620419898129,0.8846549765939321,53.95853932663357,0,At Risk,0,0.0,1,0
14922,394,2,843.74,16.8748,7.52,188.0,49,1,9,114,114.0,0.15641003331348569,0.42721993827002896,9.761491890994044,2,Lost / Dormant,1,1.0,1,0
14924,246,3,931.01,30.03258064516129,10.064516129032258,104.0,30,3,15,393,196.5,0.3511505985212764,0.8319365808001166,21.884641342228704,0,At Risk,0,0.0,1,1
14926,382,2,359.4,119.8,68.0,102.0,2,1,9,216,216.0,0.18584988439282843,0.5823231147092733,5.55404252566833,2,Lost / Dormant,0,0.0,1,0
14929,32,2,836.69,24.608529411764707,14.323529411764707,243.5,34,3,12,389,389.0,0.3806131958027152,0.8950252114696882,17.756920260516278,0,At Risk,0,0.0,0,0
14930,109,6,5246.63,18.805125448028676,7.881720430107527,366.5,213,1,11,497,99.2,0.6532781169059476,0.9422760764244824,139.04739163123267,3,Loyal Customers,0,0.0,1,0
14931,5,4,964.6800000000001,24.117,10.4,104.0,29,0,9,236,78.33333333333333,1.121607962014237,0.9662778566660509,50.262906694035536,0,At Risk,0,0.0,1,0
14932,366,2,1029.66,21.013469387755105,6.877551020408164,168.5,29,3,11,20,20.0,0.10928560428073732,0.2396075730288678,15.987907041773793,2,Lost / Dormant,1,1.0,0,0
14933,444,4,1770.0,442.5,150.0,150.0,1,2,10,0,0.0,0.054897814812476964,0.13467189516098613,9.748173417244361,2,Lost / Dormant,1,1.0,1,0
14934,82,5,3503.5,18.937837837837836,11.35135135135135,420.0,115,4,11,359,89.5,0.6902332867218706,0.9361925047190294,114.73035683881903,0,At Risk,0,0.0,1,1
14935,297,2,2849.83,109.60884615384614,74.26923076923077,965.5,25,1,11,322,322.0,0.2248247637154815,0.7252922718195522,79.97629439258483,0,At Risk,0,0.0,1,0
14936,34,12,12410.81,23.549924098671728,11.905123339658443,522.8333333333334,267,2,13,549,49.72727272727273,1.0832222236560025,0.9789883568792435,341.1526080299058,3,Loyal Customers,0,0.0,1,0
14937,57,3,1621.88,47.70235294117647,14.235294117647058,161.33333333333334,33,4,12,73,36.5,0.7822028091718309,0.832926639979096,135.38996815861336,0,At Risk,0,0.0,1,0
14940,418,2,531.49,16.6090625,12.0,192.0,32,0,10,315,315.0,0.17108991558566855,0.6380655113389895,12.236974935850846,2,Lost / Dormant,0,0.0,1,0
14942,402,4,746.56,39.292631578947365,18.63157894736842,88.5,12,0,10,328,109.0,0.29560067014323915,0.6104155564177364,12.578217961992358,2,Lost / Dormant,0,0.0,0,0
14944,30,19,9784.67,32.2926402640264,16.05280528052805,256.0,184,2,9,631,34.833333333333336,1.4427764733280335,0.9855939477489085,222.73768444129462,3,Loyal Customers,0,0.0,0,0
14947,72,6,1049.79,19.440555555555555,7.703703703703703,69.33333333333333,47,3,11,552,110.0,0.7691803211709894,0.9625847761708204,22.331462088581617,0,At Risk,0,0.0,1,0
14948,23,6,1101.97,17.491587301587302,10.682539682539682,112.16666666666667,56,2,8,196,38.8,1.7282036246316286,0.9687368260378777,56.721035823633045,0,At Risk,0,0.0,0,0
14949,469,4,515.0,19.074074074074073,9.25925925925926,62.5,16,4,15,252,83.33333333333333,0.19835610620224162,0.4057013470482515,5.726244669800625,2,Lost / Dormant,1,0.8666666746139526,0,0
14952,60,32,17629.35,57.42459283387622,22.72638436482085,218.03125,240,3,10,676,21.516129032258064,2.442114408292682,0.9753914793008457,376.7684703811607,1,Champions,0,0.0,0,0
14953,25,4,1011.27,3.919651162790698,3.9767441860465116,256.5,201,6,12,410,136.66666666666666,0.5478353680659129,0.9447015695160557,38.91531219170753,0,At Risk,0,0.0,0,0
14954,12,2,503.44,3.9955555555555557,1.7380952380952381,109.5,111,6,14,690,690.0,0.25187267893804455,0.9059741232334543,17.351033204713683,0,At Risk,0,0.0,1,0
14957,253,2,333.29,11.492758620689656,3.6206896551724137,52.5,27,4,10,391,391.0,0.23366637764983644,0.7796114936390005,3.248517394876586,0,At Risk,0,0.0,1,0
14958,147,6,957.9399999999999,13.304722222222221,3.4583333333333335,41.5,52,4,16,588,117.2,0.648522564776234,0.9354515572633116,19.95947402525186,0,At Risk,0,0.0,0,0
14959,64,4,695.42,11.786779661016949,8.372881355932204,123.5,37,6,11,232,76.66666666666667,0.9328162786866219,0.9322700576005886,32.326018678966385,0,At Risk,0,0.0,0,0
14960,8,2,221.27,8.195185185185185,8.185185185185185,110.5,23,3,12,162,162.0,0.7239192950252115,0.9022768963036754,20.74205713882334,0,At Risk,0,0.0,0,0
14961,11,22,16410.15,24.492761194029853,12.495522388059701,380.54545454545456,328,3,11,724,34.04761904761905,2.065753879355091,0.9930529227609876,345.89491824195795,3,Loyal Customers,0,0.0,1,0
14962,271,4,366.91,26.207857142857144,8.785714285714286,30.75,14,0,9,313,104.0,0.4460149123287856,0.761899878792272,7.5138553878296825,0,At Risk,0,0.0,1,0
14963,10,12,3164.48,6.418823529411765,4.699797160243408,193.08333333333334,304,3,12,515,46.54545454545455,1.614525788240277,0.9884173021729926,94.63578019079758,3,Loyal Customers,0,0.0,0,0
14966,15,6,1115.8400000000001,6.974000000000001,6.8625,183.0,125,1,12,709,141.6,0.579534674575899,0.9736662724214251,27.90441390976762,0,At Risk,0,0.0,1,0
14967,50,6,1982.6100000000001,68.36586206896553,22.482758620689655,108.66666666666667,22,4,12,686,136.8,0.46041430254411897,0.9586850758237173,53.07675292929568,0,At Risk,0,0.0,1,0
14968,30,2,501.24,5.967142857142857,3.0595238095238093,128.5,82,1,13,428,428.0,0.35663882482846754,0.8969393691017344,11.250616757099243,0,At Risk,0,0.0,1,0
14970,68,12,4919.35,43.53407079646018,8.690265486725664,81.83333333333333,71,6,12,595,53.63636363636363,1.1903336209355817,0.971667825179688,117.73802359348845,3,Loyal Customers,0,0.0,1,0
14971,35,3,1116.57,6.9785625,4.025,214.66666666666666,144,3,13,8,4.0,1.2263892543478292,0.8325716897571125,124.33506080140549,0,At Risk,0,0.0,0,0
14972,128,2,145.07,7.2535,2.0,20.0,20,2,14,252,252.0,0.3779318406288259,0.8219325494153009,9.466198248345638,0,At Risk,0,0.0,1,0
14973,107,3,1314.45,41.0765625,11.53125,123.0,29,3,15,118,58.5,0.7868601314048452,0.8343446363408015,52.06297923792803,0,At Risk,0,0.0,0,0
14975,57,2,472.39,18.168846153846154,19.5,253.5,25,3,14,363,363.0,0.37509994377912986,0.8820606069506876,21.663736174455615,0,At Risk,0,0.0,1,0
14976,57,6,774.86,11.069428571428572,3.3142857142857145,38.666666666666664,45,3,16,269,53.6,1.080041820691307,0.9485001826911665,33.46918535253791,0,At Risk,0,0.0,1,0
14978,72,10,3142.14,10.724027303754266,2.525597269624573,74.0,175,2,12,518,57.111111111111114,1.307385119679757,0.9663634315019951,82.79786295982917,3,Loyal Customers,0,0.0,1,0
14981,246,2,372.92,16.950909090909093,10.954545454545455,120.5,20,1,11,177,177.0,0.2847648091072317,0.6721503658820761,6.419249285081401,0,At Risk,0,0.0,1,0
14984,19,6,1271.41,22.703750000000003,6.25,58.333333333333336,48,6,14,678,135.2,0.5983030324370124,0.9726583655728621,34.28383034662413,0,At Risk,0,0.0,0,0
14985,198,2,296.75,3.410919540229885,2.9885057471264367,130.0,78,3,19,159,159.0,0.3420857277096242,0.7092094731782734,12.46144331463946,0,At Risk,0,0.0,1,0
14986,376,2,566.9,5.669,3.42,171.0,87,6,15,307,307.0,0.18831444659783408,0.6615594386956297,9.517739880875775,2,Lost / Dormant,0,0.0,1,0
14987,16,8,1713.85,100.81470588235294,39.470588235294116,83.875,4,3,12,721,102.42857142857143,0.7840940891139562,0.9815528278283145,38.977902055911244,0,At Risk,0,0.0,1,0
14988,212,7,2066.6,8.46967213114754,5.229508196721311,182.28571428571428,171,2,12,390,64.5,0.768044704571876,0.8081683459706555,42.628991676485704,0,At Risk,0,0.0,0,0
14990,612,2,305.42,7.102790697674419,3.0232558139534884,65.0,41,1,13,118,118.0,0.0708102335696587,0.2631428696393387,1.6391006619169617,2,Lost / Dormant,1,1.0,0,0
14994,382,5,956.68,3.106103896103896,1.8668831168831168,115.0,232,4,11,240,59.75,0.27011433735132273,0.3988583012363259,10.441878897459913,2,Lost / Dormant,1,0.8666666746139526,0,0
14995,39,2,233.23000000000002,3.82344262295082,1.6885245901639345,51.5,53,4,13,241,241.0,0.5118174890938566,0.8846598233531683,12.733703826661205,0,At Risk,0,0.0,1,0
14997,46,4,776.5999999999999,20.436842105263157,37.05263157894737,352.0,36,0,13,609,202.33333333333334,0.5089011502161128,0.9582273450602353,18.617530406026543,0,At Risk,0,0.0,1,1
14998,170,4,770.73,6.068740157480315,2.8897637795275593,91.75,111,1,16,435,144.66666666666666,0.5103080769927656,0.8980964403265906,22.38466324324061,0,At Risk,0,0.0,0,0
15002,116,9,4817.28,13.019675675675675,6.805405405405406,279.77777777777777,220,1,11,580,72.25,1.0085583160609968,0.9487285752286636,102.42318770659504,3,Loyal Customers,0,0.0,1,0
15003,473,6,1060.7,3.0392550143266477,1.5673352435530086,91.16666666666667,253,1,13,209,41.2,0.08257691228794449,0.11150780367766276,2.2728429195676596,2,Lost / Dormant,1,1.0,1,0
15005,16,56,14104.2,5.752120717781403,3.6097063621533443,158.05357142857142,590,3,14,722,12.654545454545454,5.972662418580054,0.9948030729165397,293.7456007250361,1,Champions,0,0.0,1,0
15006,51,2,820.19,3.981504854368932,2.0145631067961167,207.5,164,2,15,402,402.0,0.3557915816529892,0.8869505006653259,35.85122227264768,0,At Risk,0,0.0,1,0
15008,480,2,360.0,30.0,125.0,750.0,6,0,11,157,157.0,0.12691429789095388,0.41951766401192103,6.326021165032525,2,Lost / Dormant,1,1.0,1,0
15009,12,3,1261.78,6.932857142857142,3.5274725274725274,214.0,148,6,17,12,6.0,2.1893299510537294,0.9334395008926981,146.89072382221704,0,At Risk,0,0.0,1,0
15011,396,2,416.6,20.830000000000002,14.45,144.5,17,1,12,20,20.0,0.09273110312464834,0.2160121367599261,3.7702023602788373,2,Lost / Dormant,1,1.0,0,0
15012,54,3,860.62,3.374980392156863,1.8784313725490196,159.66666666666666,165,2,12,523,261.0,0.4323617629477115,0.9382595094049915,26.65764029502452,0,At Risk,0,0.0,1,0
15013,488,10,1641.3,4.623380281690141,4.92112676056338,174.7,177,6,12,189,20.666666666666668,0.0037555454473865734,0.0031212058141207866,0.11689335176116052,2,Lost / Dormant,1,1.0,1,0
15014,43,2,260.17,7.433428571428572,4.314285714285714,75.5,29,3,20,133,133.0,0.6837247509032809,0.8673090005623971,20.872576176343728,0,At Risk,0,0.0,1,0
15015,501,13,2354.52,7.981423728813559,5.315254237288135,120.61538461538461,157,3,19,223,18.166666666666668,0.0028790830089276014,0.002318233777436117,0.12638310023144125,2,Lost / Dormant,1,1.0,1,0
15016,173,5,630.3,5.83611111111111,2.287037037037037,49.4,93,0,13,370,92.5,0.5491450714342337,0.8826695939585479,18.012202566933805,0,At Risk,0,0.0,1,0
15018,39,3,607.46,16.87388888888889,5.833333333333333,70.0,30,1,12,329,164.0,0.6210958176818937,0.9375149921244961,24.273330278332015,0,At Risk,0,0.0,0,0
15021,9,12,2783.83,3.877200557103064,1.6949860724233983,101.41666666666667,355,2,12,489,43.90909090909091,1.686514108332788,0.9885435332191213,84.38867025275758,3,Loyal Customers,0,0.0,0,0
15022,12,5,1186.09,7.701883116883116,4.259740259740259,131.2,115,6,12,665,165.75,0.4987708978885864,0.9661506517461941,29.98292092704604,0,At Risk,0,0.0,0,1
15023,3,20,12147.53,12.003488142292492,4.982213438735178,252.1,485,3,13,671,34.89473684210526,2.228882700932551,0.9940552396810325,278.68256626727486,3,Loyal Customers,0,0.0,0,0
15024,10,16,4075.51,10.985202156334232,5.932614555256064,137.5625,168,1,12,414,27.266666666666666,2.088141132970296,0.9888763553789313,123.8575749910683,3,Loyal Customers,0,0.0,1,0
15025,33,2,1005.14,6.9319999999999995,3.5448275862068965,257.0,131,3,13,535,535.0,0.29926898399168034,0.8980506246257531,23.036444733117264,0,At Risk,0,0.0,1,1
15026,80,5,1056.81,7.602949640287769,4.410071942446043,122.6,108,4,13,368,91.25,0.8403811444932588,0.9446389234013676,28.281996218095586,0,At Risk,0,0.0,0,0
15027,31,10,3195.6,35.11648351648351,30.571428571428573,278.2,69,3,14,593,65.44444444444444,1.146274080024954,0.9818988851272306,75.43993762657101,0,At Risk,0,0.0,0,0
15028,8,6,1157.71,9.728655462184875,6.689075630252101,132.66666666666666,65,4,12,385,76.6,0.95904989287184,0.9736743728191202,47.51430926499972,0,At Risk,0,0.0,1,0
15030,72,8,1979.91,59.99727272727273,37.121212121212125,153.125,25,3,17,573,81.42857142857143,0.9831859924217186,0.9681213510463493,44.09591945645157,0,At Risk,0,0.0,0,0
